,precipitation,potential_evapotranspiration,river_discharge,precipitation_vmm_catchment
2022-03-14,0.00278846706802095,1.28,0.669,0.04
2022-03-15,1.7716972374930524,0.65,0.713,2.93
2022-03-16,0.0,0.55,0.704,0.03
2022-03-17,0.0,1.18,0.667,0.0
2022-03-18,0.00278846706802095,2.63,0.622,0.0
2022-03-19,0.0,4.24,0.61,0.0
2022-03-20,0.835348250471804,0.51,0.646,1.31
2022-03-21,0.00278846706802095,1.76,0.619,0.0
2022-03-22,0.0,2.17,0.6,0.0
2022-03-23,0.00278846706802095,2.07,0.586,0.0
2022-03-24,0.0,2.35,0.573,0.0
2022-03-25,0.00278846706802095,2.6,0.548,0.0
2022-03-26,0.0,3.03,0.554,0.0
2022-03-27,0.07382150198073589,1.32,0.536,0.0
2022-03-28,0.0,1.81,0.561,0.01
2022-03-29,0.0,1.08,0.569,0.32
2022-03-30,0.00844180389626381,1.26,0.573,1.38
2022-03-31,0.35542015067505006,1.49,0.575,0.85
2022-04-01,3.1287523133022774,0.78,0.702,3.3
2022-04-02,0.0,2.2,0.593,0.35
2022-04-03,0.0037179560906946004,1.35,0.556,0.36
2022-04-04,6.244854536893452,0.27,0.784,6.78
2022-04-05,2.824558583779033,0.72,0.896,3.51
2022-04-06,3.5272317688013697,0.57,0.783,4.4
2022-04-07,3.8383499243518484,2.84,1.11,6.1
2022-04-08,0.37282546599437405,0.65,0.669,0.58
2022-04-09,0.0753879805758897,2.56,0.623,1.12
2022-04-10,0.0,1.79,0.585,0.0
2022-04-11,0.0,3.12,0.562,0.0
2022-04-12,0.0,3.37,0.534,0.0
2022-04-13,0.2400542863956807,1.21,0.512,0.86
2022-04-14,0.0,1.99,0.511,0.0
2022-04-15,0.00278846706802095,2.69,0.493,0.0
2022-04-16,0.0,3.68,0.479,0.0
2022-04-17,0.0,3.52,0.469,0.0
2022-04-18,0.0,3.22,0.458,0.0
2022-04-19,0.0,3.05,0.436,0.0
2022-04-20,0.0,4.77,0.434,0.0
2022-04-21,0.0,5.02,0.411,0.0
2022-04-22,0.0,2.91,0.42,0.0
2022-04-23,0.0,4.18,0.416,0.0
2022-04-24,0.0,4.33,0.418,0.0
2022-04-25,2.1453165742808826,1.55,0.463,5.24
2022-04-26,0.07382150198073589,3.64,0.417,0.05
2022-04-27,0.00278846706802095,3.27,0.374,0.0
2022-04-28,0.0,3.59,0.339,0.0
2022-04-29,0.0,2.42,0.343,0.0
2022-04-30,0.0,2.43,0.36,0.0
2022-05-01,0.0,2.37,0.375,0.0
2022-05-02,0.0,3.58,0.339,0.0
2022-05-03,0.0,2.74,0.326,0.0
2022-05-04,0.0,2.48,0.325,0.0
2022-05-05,0.835523479342761,1.14,0.399,0.14
2022-05-06,0.07660996904875685,3.63,0.351,0.0
2022-05-07,0.9745513501123451,2.74,0.328,0.0
2022-05-08,0.0,4.42,0.325,0.0
2022-05-09,0.0,4.19,0.309,0.0
2022-05-10,0.0,2.87,0.29,0.0
2022-05-11,0.0,4.14,0.282,0.0
2022-05-12,0.0,3.0,0.271,0.0
2022-05-13,0.0,2.64,0.267,0.0
2022-05-14,0.0,4.19,0.264,0.0
2022-05-15,0.0,5.12,0.242,0.0
2022-05-16,0.0,2.9,0.228,0.0
2022-05-17,0.04220901948131904,4.64,0.226,0.3
2022-05-18,0.1202959531144184,4.19,0.258,0.83
2022-05-19,33.146625525047945,1.62,3.86,65.1
2022-05-20,3.911746823325651,1.09,0.961,5.41
2022-05-21,0.0,3.38,0.447,0.0
2022-05-22,0.0037179560906946004,4.49,0.356,0.29
2022-05-23,7.288863943609609,0.55,0.646,8.47
2022-05-24,2.5323807553821607,2.95,0.558,6.8
2022-05-25,0.0,2.99,0.377,0.12
2022-05-26,0.0,2.87,0.302,0.0
2022-05-27,0.2791336042767897,4.14,0.291,0.13
2022-05-28,0.0,3.79,0.281,0.0
2022-05-29,1.6742878742871217,2.63,0.303,2.14
2022-05-30,0.0,2.44,0.289,0.0
2022-05-31,0.19132898802713333,3.29,0.278,2.39
2022-06-01,0.0,3.69,0.259,0.07
2022-06-02,0.0,5.43,0.241,0.0
2022-06-03,0.6978888468309268,4.92,0.225,1.64
2022-06-04,5.843877945489455,5.66,0.24,7.34
2022-06-05,8.703223819423604,0.19,0.669,11.53
2022-06-06,0.0,2.43,0.331,0.09
2022-06-07,1.4322916959736973,1.8,0.286,1.53
2022-06-08,13.402663240335606,1.3,1.46,18.56
2022-06-09,0.025325411688791422,3.43,0.443,0.64
2022-06-10,0.0,2.31,0.281,0.07
2022-06-11,0.00836540120406285,4.82,0.267,0.16
2022-06-12,0.0,4.98,0.242,0.01
2022-06-13,0.0,4.46,0.226,0.0
2022-06-14,0.0,5.98,0.22,0.03
2022-06-15,0.0,5.61,0.225,0.04
2022-06-16,0.0,5.72,0.227,0.01
2022-06-17,0.0,6.11,0.231,0.07
2022-06-18,0.0,5.29,0.235,0.04
2022-06-19,3.584244166106447,1.85,0.323,4.19
2022-06-20,0.15972636125622924,4.71,0.294,0.51
2022-06-21,0.0,3.33,0.259,0.0
2022-06-22,0.00278846706802095,6.62,0.239,0.04
2022-06-23,0.32502965664850036,5.04,0.224,0.68
2022-06-24,15.421719124201836,2.52,1.22,23.04
2022-06-25,1.3556493587516532,2.29,0.395,1.86
2022-06-26,0.07382150198073589,4.62,0.275,0.0
2022-06-27,6.5354284523146715,2.53,0.903,6.09
2022-06-28,0.0,5.01,0.362,0.0
2022-06-29,0.0,5.71,0.169,0.0
2022-06-30,14.520062044474734,0.42,1.03,15.9
2022-07-01,0.08505177294502066,3.48,0.477,0.04
2022-07-02,0.0,5.35,0.215,0.0
2022-07-03,0.0,3.57,0.172,0.0
2022-07-04,0.0,4.13,0.168,0.0
2022-07-05,0.00278846706802095,4.81,0.159,0.0
2022-07-06,0.0,3.88,0.144,0.0
2022-07-07,0.2096361247589256,2.81,0.162,0.31
2022-07-08,0.0,5.52,0.149,0.0
2022-07-09,0.0,4.37,0.135,0.0
2022-07-10,0.0,5.36,0.123,0.0
2022-07-11,0.0,6.01,0.109,0.0
2022-07-12,0.0,4.95,0.097,0.04
2022-07-13,0.17088022952831303,4.88,0.092,0.91
2022-07-14,1.3417669702368213,4.58,0.136,4.3
2022-07-15,0.0,4.54,0.101,0.0
2022-07-16,0.0,5.86,0.091,0.0
2022-07-17,0.0,5.68,0.086,0.0
2022-07-18,0.0,5.47,0.084,0.0
2022-07-19,0.0,6.76,0.076,0.0
2022-07-20,1.3230468968437215,1.45,0.116,3.62
2022-07-21,2.4070764111651592,1.31,0.151,2.55
2022-07-22,0.7508359969352725,2.6,0.124,1.9
2022-07-23,0.0,4.1,0.114,0.0
2022-07-24,0.0,6.04,0.093,0.0
2022-07-25,0.0,2.37,0.078,0.02
2022-07-26,0.22146450594220768,2.26,0.085,0.22
2022-07-27,0.0,4.48,0.078,0.0
2022-07-28,0.0,4.72,0.073,0.0
2022-07-29,0.00844180389626381,4.0,0.071,0.0
2022-07-30,0.0,3.15,0.067,0.09
2022-07-31,0.0,2.38,0.067,0.03
2022-08-01,0.7390160265075185,3.16,0.072,1.05
2022-08-02,0.0,4.27,0.066,0.0
2022-08-03,0.0,4.82,0.052,0.0
2022-08-04,0.39885115862923626,3.04,0.061,1.79
2022-08-05,0.0,3.72,0.061,0.0
2022-08-06,0.0,4.28,0.055,0.0
2022-08-07,0.0,5.28,0.049,0.0
2022-08-08,0.0,4.71,0.047,0.0
2022-08-09,0.010130164675516569,5.58,0.046,0.0
2022-08-10,0.0,6.07,0.048,0.0
2022-08-11,0.00844180389626381,6.38,0.047,0.0
2022-08-12,0.00844180389626381,6.83,0.048,0.0
2022-08-13,0.01688360779252762,5.47,0.041,0.0
2022-08-14,0.03883229792281352,3.37,0.04,0.0
2022-08-15,0.00844180389626381,3.78,0.048,0.03
2022-08-16,2.0509492904474036,2.27,0.042,6.12
2022-08-17,3.8233154310838753,1.17,0.628,13.86
2022-08-18,0.0,3.01,0.151,0.0
2022-08-19,0.7259999245999897,1.63,0.083,1.35
2022-08-20,0.0,3.18,0.075,0.0
2022-08-21,0.0,2.48,0.056,0.0
2022-08-22,0.007435912181389201,3.25,0.051,0.84
2022-08-23,0.018571968571780378,3.24,0.05,0.0
2022-08-24,0.00844180389626381,3.09,0.049,0.0
2022-08-25,0.011818525454769333,3.52,0.049,0.0
2022-08-26,0.010130164675516569,2.32,0.044,0.0
2022-08-27,0.00844180389626381,3.1,0.044,0.0
2022-08-28,0.0,5.01,0.046,0.0
2022-08-29,0.0,4.37,0.047,0.0
2022-08-30,0.0,4.32,0.039,0.0
2022-08-31,0.0,3.9,0.04,0.0
2022-09-01,0.00844180389626381,3.63,0.04,0.0
2022-09-02,0.0,2.34,0.033,0.25
2022-09-03,0.23618162534525128,2.32,0.042,1.65
2022-09-04,0.0,2.86,0.038,0.0
2022-09-05,9.760504408701546,1.85,0.098,15.57
2022-09-06,4.665993177049261,2.16,0.251,6.1
2022-09-07,0.7929151780793127,1.98,0.233,2.57
2022-09-08,11.820874725312802,1.5,0.198,15.59
2022-09-09,0.7539089183420871,1.03,0.287,1.1
2022-09-10,0.7628771303282296,2.01,0.171,0.99
2022-09-11,0.07382150198073589,1.78,0.106,0.0
2022-09-12,0.00278846706802095,2.54,0.057,0.03
2022-09-13,0.36273743626243793,0.66,0.053,0.42
2022-09-14,7.919576049669543,0.22,0.389,8.39
2022-09-15,0.08505177294502066,2.0,0.123,0.03
2022-09-16,14.664388817263543,0.9,0.341,13.45
2022-09-17,17.090728800316366,1.16,1.64,19.24
2022-09-18,0.909308001545347,1.58,0.401,0.65
2022-09-19,0.29880567913733824,1.79,0.173,0.11
2022-09-20,0.00278846706802095,1.0,0.101,0.15
2022-09-21,0.00278846706802095,1.86,0.088,0.0
2022-09-22,0.0055769341360419,1.91,0.106,0.0
2022-09-23,1.9620141882692441,0.96,0.077,2.92
2022-09-24,9.041581885637353,0.92,0.535,10.16
2022-09-25,0.433777071313568,1.45,0.208,1.17
2022-09-26,12.753529259058764,0.35,0.587,14.74
2022-09-27,13.694469088916426,1.05,1.21,15.03
2022-09-28,2.8402474161065507,1.39,0.76,3.78
2022-09-29,0.17475424659350713,1.0,0.224,0.43
2022-09-30,5.94286707652559,1.23,0.147,6.26
2022-10-01,9.265043253073587,1.0,1.48,9.74
2022-10-02,13.771746516135618,0.25,1.19,11.92
2022-10-03,0.1013471262470637,1.06,0.389,0.0
2022-10-04,0.00836540120406285,1.22,0.245,0.0
2022-10-05,0.37834706491000525,0.77,0.225,0.45
2022-10-06,0.01291863174353752,0.87,0.208,0.0
2022-10-07,0.00278846706802095,1.08,0.183,0.0
2022-10-08,0.11730124501691766,0.96,0.175,0.18
2022-10-09,0.009294890226736501,1.06,0.171,0.0
2022-10-10,0.03207885480580247,0.6,0.173,0.01
2022-10-11,0.0669461766796259,1.02,0.158,0.0
2022-10-12,0.07660996904875685,0.88,0.177,0.01
2022-10-13,1.339597769817808,0.39,0.19,0.61
2022-10-14,2.004294998837902,0.67,0.223,0.39
2022-10-15,0.8022864709982501,0.56,0.221,0.46
2022-10-16,0.3351907445243199,0.72,0.209,0.4
2022-10-17,10.743296014451477,0.31,0.903,10.54
2022-10-18,0.0,0.56,0.288,0.06
2022-10-19,0.0,0.65,0.238,0.0
2022-10-20,0.6407221991684638,0.49,0.204,0.82
2022-10-21,0.0,0.63,0.202,0.0
2022-10-22,0.01688360779252762,0.49,0.169,0.0
2022-10-23,2.6130944931332825,0.66,0.167,2.94
2022-10-24,11.08503858046047,0.64,0.707,20.67
2022-10-25,0.00844180389626381,0.39,0.808,0.08
2022-10-26,0.0,0.56,0.243,0.05
2022-10-27,0.00844180389626381,0.37,0.179,0.0
2022-10-28,0.0,0.48,0.16,0.0
2022-10-29,0.0,0.8,0.145,0.0
2022-10-30,0.0,0.32,0.163,0.0
2022-10-31,0.39687029839979,0.3,0.141,0.33
2022-11-01,1.9504313820712729,0.68,0.167,2.59
2022-11-02,0.1013471262470637,0.46,0.202,0.13
2022-11-03,4.689166298788316,0.42,0.202,6.96
2022-11-04,1.5766994830595684,0.19,0.39,1.62
2022-11-05,0.035320582861598705,0.39,0.311,0.0
2022-11-06,5.569324962676437,0.19,0.412,0.23
2022-11-07,0.17947483880897877,0.43,0.381,0.49
2022-11-08,0.0,0.53,0.209,0.0
2022-11-09,0.2546434670367783,0.0,0.192,0.72
2022-11-10,0.0,0.08,0.188,0.02
2022-11-11,0.0,0.32,0.174,0.0
2022-11-12,0.006506423158715551,0.22,0.167,0.0
2022-11-13,0.0055769341360419,0.18,0.179,0.0
2022-11-14,0.02137824752149395,0.3,0.185,0.0
2022-11-15,4.9744243127628165,0.07,0.27,5.13
2022-11-16,15.098490301598243,0.0,0.485,15.73
2022-11-17,3.027248135710078,0.0,2.16,3.69
2022-11-18,0.08590485927549335,0.12,0.459,0.23
2022-11-19,3.0709598878106115,0.24,0.47,3.8
2022-11-20,1.7601439984806193,0.04,0.413,1.87
2022-11-21,3.7802027873652553,0.03,0.393,3.14
2022-11-22,0.289500933182089,0.18,0.579,0.55
2022-11-23,4.432712588788186,0.0,0.607,5.85
2022-11-24,0.7190950321133416,0.03,0.486,0.99
2022-11-25,5.31118153588229,0.0,0.84,5.28
2022-11-26,0.018589780453473002,0.09,0.419,0.2
2022-11-27,9.209280333935142,0.06,0.755,9.09
2022-11-28,2.194120710685252,0.08,1.21,2.49
2022-11-29,0.0111538682720838,0.28,0.549,0.12
2022-11-30,0.0,0.3,0.434,0.0
2022-12-01,0.0,0.01,0.386,0.0
2022-12-02,0.08032792513945144,0.3,0.37,0.07
2022-12-03,0.0,0.52,0.35,0.0
2022-12-04,0.0,0.32,0.333,0.0
2022-12-05,5.343118886005187,0.21,0.495,5.68
2022-12-06,0.011818525454769333,0.1,0.42,0.0
2022-12-07,2.462259763254555,0.17,0.434,2.3
2022-12-08,0.1847264507191913,0.02,0.431,0.0
2022-12-09,0.01208335729475745,0.21,0.413,0.07
2022-12-10,0.0,0.21,0.369,0.0
2022-12-11,0.0,0.13,0.347,0.0
2022-12-12,0.0,0.0,0.34,0.0
2022-12-13,0.007435912181389201,0.06,0.325,0.0
2022-12-14,0.0,0.02,0.326,0.02
2022-12-15,0.00278846706802095,0.0,0.299,0.01
2022-12-16,0.00836540120406285,0.0,0.283,0.0
2022-12-17,0.00278846706802095,0.0,0.268,0.0
2022-12-18,4.242142472517631,0.17,0.255,3.27
2022-12-19,5.636872505165158,0.36,1.12,6.24
2022-12-20,20.03974117407605,0.0,1.96,21.29
2022-12-21,3.0925153527366156,0.0,2.67,2.92
2022-12-22,9.377697507579484,0.1,2.74,8.14
2022-12-23,11.03072377240556,0.0,3.3,10.93
2022-12-24,3.7898970483323406,0.0,2.65,2.69
2022-12-25,12.993388061565895,0.05,2.4,12.83
2022-12-26,0.8923170678603154,0.0,3.59,0.89
2022-12-27,0.0793984361167778,0.06,1.61,0.12
2022-12-28,3.9166998792078234,0.08,1.29,3.66
2022-12-29,2.5866979987806937,0.21,1.58,2.65
2022-12-30,5.438392148253649,0.0,1.7,4.77
2022-12-31,6.645902466801407,0.46,4.21,9.16
2023-01-01,2.3623652785299463,0.42,1.71,3.35
2023-01-02,4.241175549114459,0.0,1.97,6.33
2023-01-03,2.372349237959476,0.16,1.55,1.76
2023-01-04,6.876315123213162,0.0,2.46,5.05
2023-01-05,0.7377631148343484,0.0,2.03,0.54
2023-01-06,3.709301490365152,0.04,1.74,2.05
2023-01-07,1.0339200209694572,0.42,1.65,1.58
2023-01-08,4.457941073873554,0.16,1.38,3.41
2023-01-09,3.7032468832212277,0.01,1.75,3.61
2023-01-10,4.406353617774315,0.06,1.98,4.47
2023-01-11,10.753733056952344,0.11,2.19,13.33
2023-01-12,20.910759929383076,0.0,11.7,18.89
2023-01-13,0.06880515472497319,0.27,6.17,0.58
2023-01-14,8.734527897958747,0.0,4.62,9.26
2023-01-15,7.198453232861872,0.06,4.32,5.85
2023-01-16,8.517034513601597,0.03,7.22,9.5
2023-01-17,0.026025692634862204,0.0,4.12,0.0
2023-01-18,0.020448758498820302,0.13,2.16,0.0
2023-01-19,0.0037179560906946004,0.16,1.67,0.03
2023-01-20,2.5284954376154696,0.2,1.5,1.67
2023-01-21,0.006506423158715551,0.0,1.44,0.0
2023-01-22,0.00278846706802095,0.34,1.23,0.0
2023-01-23,0.0,0.4,1.13,0.0
2023-01-24,0.0,0.42,1.06,0.0
2023-01-25,0.05015678346099186,0.24,1.01,0.0
2023-01-26,3.440705832259756,0.49,1.22,1.9
2023-01-27,0.0,0.59,1.07,0.0
2023-01-28,0.0,0.39,0.949,0.0
2023-01-29,0.0,0.41,0.895,0.0
2023-01-30,0.1668974415976303,0.47,0.874,0.07
2023-01-31,0.46579733530886214,0.16,0.818,0.22
2023-02-01,0.0,0.7,0.761,0.01
2023-02-02,0.08032792513945144,0.58,0.732,0.06
2023-02-03,0.0,0.49,0.709,0.0
2023-02-04,0.8830676571254769,0.28,0.733,0.34
2023-02-05,1.0341183058457573,0.69,0.743,0.85
2023-02-06,0.00278846706802095,0.26,0.687,0.0
2023-02-07,0.00278846706802095,0.26,0.672,0.0
2023-02-08,0.00278846706802095,0.45,0.652,0.0
2023-02-09,0.0,0.57,0.641,0.0
2023-02-10,0.0,0.34,0.622,0.0
2023-02-11,0.0,0.33,0.625,0.0
2023-02-12,0.0,0.61,0.608,0.0
2023-02-13,0.0,0.36,0.594,0.0
2023-02-14,0.00278846706802095,0.37,0.583,0.0
2023-02-15,0.0037179560906946004,0.55,0.581,0.0
2023-02-16,0.2473683163929709,0.58,0.578,0.44
2023-02-17,0.0,0.58,0.551,0.01
2023-02-18,0.37162128940319955,0.38,0.548,0.04
2023-02-19,0.0,0.5,0.535,0.01
2023-02-20,0.0,0.44,0.508,0.0
2023-02-21,0.08032792513945144,0.21,0.523,0.0
2023-02-22,1.360533968094804,0.27,0.533,2.85
2023-02-23,0.7964348492937074,0.48,0.584,0.9
2023-02-24,1.261954241443971,0.46,0.538,0.56
2023-02-25,0.2620695234896548,0.96,0.568,0.21
2023-02-26,0.0,1.74,0.494,0.0
2023-02-27,0.0,1.36,0.463,0.0
2023-02-28,0.0,1.45,0.46,0.04
2023-03-01,0.0037179560906946004,1.31,0.519,0.0
2023-03-02,0.0,1.13,0.506,0.0
2023-03-03,0.0,0.89,0.455,0.0
2023-03-04,0.24274853888980805,0.63,0.454,0.01
2023-03-05,0.8722859465858851,0.35,0.507,0.25
2023-03-06,2.4923170678603155,0.9,0.507,2.29
2023-03-07,9.829109914743174,0.11,1.29,8.61
2023-03-08,15.82660806067166,0.25,2.2,16.49
2023-03-09,25.04275920505355,0.19,5.14,20.98
2023-03-10,3.6889731690774457,0.08,10.3,2.78
2023-03-11,0.010224379249410151,0.88,4.29,0.15
2023-03-12,1.963907434063212,1.04,2.31,1.34
2023-03-13,1.3396220928796958,1.71,1.96,1.59
2023-03-14,10.828449056711156,0.12,3.07,8.99
2023-03-15,1.0892084337318955,1.22,3.14,0.92
2023-03-16,0.25887327492575657,2.32,1.99,0.24
2023-03-17,0.4096084571487203,1.49,1.52,0.6
2023-03-18,1.4392334792802757,1.25,1.32,4.16
2023-03-19,0.02323722556684125,0.33,1.26,0.14
2023-03-20,0.01688360779252762,0.83,1.07,0.19
2023-03-21,0.8296138103882781,0.67,1.06,1.48
2023-03-22,1.8252897879254062,0.48,1.04,1.56
2023-03-23,4.991203306692369,0.82,1.57,5.58
2023-03-24,4.840940642311858,1.17,1.69,4.4
2023-03-25,1.9603422833569195,1.32,1.72,3.27
2023-03-26,13.07589567537166,0.22,3.45,11.37
2023-03-27,0.5524690224941144,1.3,2.59,1.23
2023-03-28,1.0604575654026032,1.36,1.71,1.33
2023-03-29,0.0,1.6,1.54,0.01
2023-03-30,0.7551046841777336,1.5,1.31,1.42
2023-03-31,18.1994417672974,0.11,3.07,21.19
2023-04-01,11.339932947772152,0.27,7.19,11.18
2023-04-02,0.18761103193643874,0.58,4.24,0.1
2023-04-03,0.01208335729475745,3.05,2.26,0.0
2023-04-04,0.0,2.56,1.73,0.0
2023-04-05,0.018589780453473002,2.33,1.41,0.0
2023-04-06,4.2772047347194375,0.36,1.55,5.25
2023-04-07,0.8796444579121571,0.94,1.4,2.31
2023-04-08,0.0,1.09,1.16,0.0
2023-04-09,0.01208335729475745,2.54,1.09,0.0
2023-04-10,2.3721949876020894,0.84,1.13,2.94
2023-04-11,2.8526949749806203,1.7,1.12,2.36
2023-04-12,7.413732838720527,2.08,1.93,8.2
2023-04-13,3.8669377659240984,2.29,2.32,5.83
2023-04-14,0.0,2.27,1.36,0.04
2023-04-15,3.561440490070355,3.04,1.35,3.87
2023-04-16,0.0,2.46,1.07,0.0
2023-04-17,0.0,1.0,0.996,0.0
2023-04-18,0.0,3.0,0.92,0.0
2023-04-19,0.0,4.02,0.869,0.0
2023-04-20,0.09454820363815467,0.99,0.83,0.24
2023-04-21,7.070845507177345,1.82,1.11,6.67
2023-04-22,4.830860210881253,0.77,1.61,3.67
2023-04-23,1.5922636322152377,0.83,1.14,2.29
2023-04-24,5.012553074149461,1.55,1.63,5.88
2023-04-25,0.9406978761065761,2.36,1.12,0.6
2023-04-26,0.0037179560906946004,2.5,0.939,0.0
2023-04-27,0.3075301267552828,2.58,0.871,0.57
2023-04-28,5.482551104764111,0.75,1.34,5.81
2023-04-29,0.0,1.3,0.934,0.0
2023-04-30,0.0055769341360419,2.89,0.842,0.0
2023-05-01,0.0,2.3,0.772,0.21
2023-05-02,0.0,3.37,0.72,0.0
2023-05-03,0.0,4.21,0.683,0.0
2023-05-04,0.9397781538541952,3.48,0.672,2.5
2023-05-05,0.6660081801509243,1.72,0.826,11.14
2023-05-06,0.00278846706802095,2.13,0.677,0.07
2023-05-07,12.07512079455822,0.94,1.76,15.88
2023-05-08,0.0,1.1,1.25,0.01
2023-05-09,15.846055912496878,0.29,2.25,16.64
2023-05-10,1.3140234385953882,1.66,2.35,4.09
2023-05-11,0.0037179560906946004,1.5,1.73,2.68
2023-05-12,12.984491275022963,1.24,3.44,14.53
2023-05-13,0.07382150198073589,3.32,2.14,0.0
2023-05-14,0.0,3.21,1.4,0.0
2023-05-15,3.481471976988913,0.56,1.45,6.16
2023-05-16,0.07660996904875685,3.32,1.16,0.0
2023-05-17,0.07382150198073589,3.95,0.911,0.04
2023-05-18,0.0,4.04,0.783,0.0
2023-05-19,0.0037179560906946004,4.21,0.69,0.0
2023-05-20,0.0,4.69,0.613,0.0
2023-05-21,0.0,2.14,0.585,0.0
2023-05-22,0.0,1.45,0.565,0.0
2023-05-23,0.0,2.91,0.535,0.0
2023-05-24,0.07382150198073589,3.25,0.494,0.0
2023-05-25,0.07382150198073589,4.36,0.471,0.0
2023-05-26,0.0,5.49,0.443,0.0
2023-05-27,0.0,5.27,0.425,0.0
2023-05-28,0.0,5.39,0.412,0.0
2023-05-29,0.0,4.88,0.388,0.0
2023-05-30,0.0,5.09,0.375,0.15
2023-05-31,0.0,5.93,0.366,0.0
2023-06-01,0.0,4.88,0.371,0.0
2023-06-02,0.0037179560906946004,4.8,0.372,0.0
2023-06-03,0.0,7.12,0.374,0.0
2023-06-04,0.0,6.61,0.332,0.0
2023-06-05,0.0,5.03,0.329,0.0
2023-06-06,0.0,4.82,0.331,0.0
2023-06-07,0.0,4.14,0.339,0.0
2023-06-08,0.0,5.62,0.326,0.0
2023-06-09,0.0,6.89,0.315,0.02
2023-06-10,0.0,5.86,0.309,0.0
2023-06-11,0.20419228455026012,5.01,0.4,7.23
2023-06-12,0.0,6.49,0.358,0.07
2023-06-13,0.0,6.84,0.288,0.02
2023-06-14,0.0,6.59,0.296,0.0
2023-06-15,0.0,6.25,0.289,0.0
2023-06-16,0.0,4.66,0.291,0.0
2023-06-17,1.0126247762785794,3.17,0.289,0.81
2023-06-18,3.0927084824474846,2.48,0.351,4.83
2023-06-19,0.03926774702889617,4.34,0.325,0.29
2023-06-20,18.172105808066284,3.04,1.37,47.58
2023-06-21,0.8043695019547699,4.99,0.749,0.89
2023-06-22,6.434316679680277,1.27,0.561,6.4
2023-06-23,0.6952512855719749,3.68,0.357,1.22
2023-06-24,0.0055769341360419,5.75,0.209,0.03
2023-06-25,0.0,6.61,0.188,0.07
2023-06-26,0.0,3.68,0.155,0.03
2023-06-27,0.0,3.66,0.154,0.01
2023-06-28,0.0,1.97,0.162,0.15
2023-06-29,0.3882349101903086,1.96,0.175,1.15
2023-06-30,0.0,3.74,0.173,0.04
2023-07-01,2.5072086036801196,1.38,0.205,1.65
2023-07-02,0.0,3.24,0.164,0.0
2023-07-03,0.4185161787490215,3.38,0.134,0.42
2023-07-04,2.221901311063055,2.17,0.133,4.76
2023-07-05,2.1604251972293156,3.6,0.299,3.59
2023-07-06,0.00278846706802095,3.57,0.158,0.0
2023-07-07,0.0,5.73,0.124,0.09
2023-07-08,0.0,4.92,0.097,0.15
2023-07-09,1.292655046802407,2.28,0.122,2.61
2023-07-10,0.0,4.59,0.137,0.0
2023-07-11,0.0,5.08,0.092,0.08
2023-07-12,3.78474806175155,4.18,0.204,4.39
2023-07-13,2.866563350764425,3.78,0.154,3.08
2023-07-14,0.0,4.1,0.148,0.16
2023-07-15,1.8852453572582384,3.92,0.109,2.82
2023-07-16,0.2622678083659547,2.37,0.106,0.51
2023-07-17,0.23819530835033337,3.68,0.094,0.96
2023-07-18,0.07382150198073589,4.75,0.084,0.0
2023-07-19,2.9781568251451054,2.13,0.092,4.11
2023-07-20,7.637169535054275,1.86,0.298,7.53
2023-07-21,0.0,3.81,0.224,0.32
2023-07-22,0.2654462450481603,2.53,0.101,0.47
2023-07-23,27.687695292012357,1.42,1.06,26.89
2023-07-24,18.09599623355575,2.63,2.67,15.69
2023-07-25,1.7960416240894255,3.42,0.408,3.0
2023-07-26,0.773129177187845,3.32,0.199,0.79
2023-07-27,16.733523905819204,0.67,0.992,17.14
2023-07-28,1.1872229618975871,2.25,0.551,0.11
2023-07-29,4.02819136857015,2.46,0.266,2.06
2023-07-30,9.405692759742296,2.61,0.437,7.95
2023-07-31,13.604078813121692,0.84,1.06,15.15
2023-08-01,0.27549205087829604,2.81,0.873,0.53
2023-08-02,15.63430555689522,3.03,0.96,14.41
2023-08-03,3.488673160284141,1.9,1.99,4.87
2023-08-04,2.920391523703077,2.88,0.467,6.05
2023-08-05,12.70929226715543,1.03,0.463,11.83
2023-08-06,12.444470623857114,1.56,2.82,15.63
2023-08-07,0.30736936521770103,3.12,0.696,0.0
2023-08-08,4.030713916677047,1.59,0.463,4.8
2023-08-09,0.9343653258040526,4.47,0.618,0.35
2023-08-10,0.08218690318479874,4.72,0.304,0.0
2023-08-11,0.01951926947614665,2.41,0.253,0.48
2023-08-12,8.784120473305235,4.08,1.04,9.27
2023-08-13,0.0822633058769997,2.65,0.331,0.14
2023-08-14,0.0,4.79,0.262,0.0
2023-08-15,0.0,2.75,0.216,0.01
2023-08-16,0.0,3.7,0.218,0.0
2023-08-17,0.0,1.97,0.197,0.0
2023-08-18,0.07382150198073589,2.27,0.198,0.08
2023-08-19,0.0,2.68,0.189,0.1
2023-08-20,0.0,4.19,0.155,0.0
2023-08-21,0.0,4.0,0.134,0.0
2023-08-22,0.00278846706802095,2.93,0.148,0.0
2023-08-23,0.0,4.01,0.137,0.0
2023-08-24,8.885464897334018,0.89,0.355,30.22
2023-08-25,0.6687029839978997,0.91,0.759,3.04
2023-08-26,0.18017511975504955,1.48,0.269,1.35
2023-08-27,1.4446220732267505,2.44,0.257,1.89
2023-08-28,0.0,2.01,0.15,0.0
2023-08-29,0.07382150198073589,1.83,0.172,0.0
2023-08-30,7.673382619368116,2.53,0.372,10.14
2023-08-31,0.16892703690907215,1.47,0.541,0.21
